ID,AGE,INCOME,GENDER,MARITAL,NUMKIDS,NUMCARDS,HOWPAID,MORTGAGE,STORECAR,LOANS,RISK
101960,25,23656,m,married  ,1,0,monthly,y,3,1,bad profit
102810,35,23653,m,single   ,0,2,weekly ,y,2,1,bad profit
101394,21,23646,f,married  ,2,0,weekly ,y,1,1,bad profit
102262,21,23641,f,single   ,0,3,monthly,y,3,1,bad profit
103378,46,23638,f,divsepwid,2,5,weekly ,y,3,2,bad loss  
103477,35,23637,m,divsepwid,4,5,weekly ,y,3,3,good risk 
103134,43,23636,m,divsepwid,3,5,weekly ,n,3,3,good risk 
102857,25,23628,m,single   ,0,3,monthly,y,3,1,bad profit
100895,18,23626,m,married  ,2,2,monthly,y,3,1,bad loss  
104024,48,23620,m,married  ,2,4,weekly ,y,4,2,bad loss  
102813,25,23611,m,single   ,1,2,weekly ,y,1,1,bad profit
102571,23,23606,f,single   ,0,1,weekly ,y,2,1,bad loss  
102543,23,23604,m,single   ,1,2,monthly,y,3,1,bad profit
101832,24,23599,m,married  ,2,1,monthly,y,2,2,bad profit
101256,20,23599,m,married  ,2,2,monthly,y,1,2,bad profit
102732,24,23593,m,single   ,1,3,weekly ,n,3,1,bad profit
101508,22,23593,m,married  ,2,0,weekly ,y,1,2,bad profit
102416,22,23593,m,single   ,0,1,monthly,n,2,1,bad profit
101684,23,23590,f,married  ,1,0,weekly ,y,2,2,bad profit
101534,32,23588,f,married  ,1,1,monthly,y,3,2,bad profit
102524,23,23586,f,single   ,1,2,monthly,y,1,1,bad profit
102502,23,23578,f,single   ,0,2,weekly ,y,1,1,bad profit
101080,19,23578,m,married  ,2,2,weekly ,y,3,1,bad profit
102830,25,23576,m,single   ,1,3,monthly,n,1,1,bad profit
101567,22,23567,m,married  ,2,0,weekly ,y,1,2,bad profit
101794,24,23566,m,married  ,2,0,weekly ,y,3,2,bad profit
103699,50,23565,f,divsepwid,2,6,weekly ,y,4,3,good risk 
101980,25,23565,f,married  ,2,2,monthly,y,3,1,bad profit
102394,27,23558,f,single   ,0,1,weekly ,y,2,1,good risk 
101652,23,23557,m,married  ,2,1,monthly,y,2,2,bad profit
101547,22,23552,f,married  ,1,1,weekly ,y,1,2,bad loss  
103701,50,23550,m,divsepwid,4,5,weekly ,n,3,3,bad loss  
103792,41,23546,f,married  ,2,4,weekly ,y,5,1,bad loss  
100938,18,23540,f,married  ,2,1,monthly,y,1,2,bad profit
103391,46,23531,m,divsepwid,4,6,weekly ,n,4,3,bad loss  
102544,23,23522,f,single   ,1,2,weekly ,n,1,1,bad profit
102232,21,23519,f,single   ,1,1,monthly,y,2,1,bad profit
102713,24,23518,m,single   ,0,2,monthly,y,3,1,bad profit
103784,41,23516,f,married  ,3,4,monthly,y,4,1,bad loss  
101982,25,23515,m,married  ,1,2,monthly,y,2,2,bad profit
102366,22,23513,m,single   ,1,2,weekly ,y,3,1,bad profit
102707,24,23507,m,single   ,0,3,monthly,y,1,1,bad profit
101061,19,23506,f,married  ,1,2,weekly ,y,3,2,bad profit
101686,28,23504,m,married  ,2,0,monthly,y,3,2,bad loss  
102361,22,23492,f,single   ,0,3,weekly ,y,2,1,bad profit
101981,25,23483,m,married  ,1,1,monthly,y,2,2,bad loss  
101692,23,23481,f,married  ,2,0,weekly ,y,2,2,bad profit
103698,50,23480,m,divsepwid,4,5,weekly ,n,4,2,bad profit
102845,25,23477,f,single   ,1,1,weekly ,n,2,1,bad profit
102126,20,23477,f,single   ,1,2,weekly ,y,2,1,bad profit
102678,24,23475,m,single   ,0,3,monthly,n,2,1,bad profit
103703,50,23471,f,divsepwid,2,6,weekly ,y,3,3,bad profit
101952,25,23465,f,married  ,1,2,monthly,y,2,1,bad profit
101531,22,23464,f,married  ,1,0,monthly,y,1,2,bad loss  
101380,21,23463,f,married  ,2,2,monthly,y,1,1,bad profit
102264,21,23452,m,single   ,1,1,weekly ,n,2,1,bad profit
101244,33,23450,f,married  ,2,1,monthly,y,1,2,good risk 
103225,44,23444,m,divsepwid,4,5,weekly ,y,4,3,bad profit
102868,25,23438,f,single   ,1,3,weekly ,n,3,1,bad profit
102076,20,23429,m,single   ,0,2,monthly,y,1,1,bad loss  
102498,23,23428,m,single   ,0,1,monthly,n,2,1,bad profit
103817,42,23414,m,married  ,3,3,monthly,y,4,2,bad loss  
103136,43,23413,m,divsepwid,3,6,weekly ,n,4,3,good risk 
101826,31,23399,f,married  ,1,0,monthly,y,1,2,bad profit
101950,25,23397,m,married  ,1,1,monthly,y,3,1,bad profit
102525,34,23395,m,single   ,1,2,monthly,n,3,1,bad profit
101251,32,23388,m,married  ,1,1,weekly ,y,2,1,bad profit
100898,18,23387,f,married  ,1,0,weekly ,y,3,2,bad profit
101553,22,23386,m,married  ,1,1,weekly ,y,1,2,bad loss  
103562,48,23385,m,divsepwid,2,6,weekly ,n,3,2,good risk 
101518,30,23381,m,married  ,2,1,weekly ,y,2,2,bad profit
102534,23,23378,f,single   ,0,1,weekly ,y,1,1,bad profit
101110,19,23374,f,married  ,2,1,monthly,y,2,1,bad profit
104060,49,23371,m,married  ,2,3,monthly,y,5,1,good risk 
103210,44,23371,m,divsepwid,3,5,weekly ,n,4,2,bad loss  
103476,47,23365,m,divsepwid,3,6,weekly ,n,4,3,bad loss  
102680,24,23365,m,single   ,1,2,monthly,y,1,1,bad profit
103756,40,23361,m,married  ,2,3,monthly,y,5,1,bad profit
102223,21,23350,f,single   ,0,1,monthly,n,1,1,bad profit
103702,31,23345,f,divsepwid,4,5,weekly ,n,5,3,good risk 
101075,19,23343,m,married  ,2,1,monthly,y,2,2,bad profit
101839,24,23339,m,married  ,1,2,weekly ,y,2,1,bad loss  
102842,25,23333,f,single   ,0,2,weekly ,n,1,1,bad profit
103636,49,23332,m,divsepwid,2,5,weekly ,n,4,3,bad profit
102712,24,23331,m,single   ,1,2,weekly ,y,3,1,bad profit
103288,45,23329,f,divsepwid,2,5,weekly ,y,3,3,bad loss  
101966,25,23329,m,married  ,2,2,weekly ,y,3,1,bad profit
102238,21,23326,m,single   ,0,3,monthly,n,3,1,bad profit
103624,49,23323,m,divsepwid,2,5,weekly ,n,5,3,bad loss  
102272,32,23318,f,single   ,0,2,monthly,n,1,1,bad profit
101379,21,23315,f,married  ,2,1,weekly ,y,2,2,bad profit
101536,22,23314,m,married  ,1,2,weekly ,y,2,2,bad profit
102533,23,23311,m,single   ,0,1,monthly,y,2,1,bad profit
101371,21,23305,m,married  ,2,1,weekly ,y,2,2,bad profit
101499,22,23302,m,married  ,1,1,monthly,y,1,2,bad profit
101663,23,23299,m,married  ,1,2,monthly,y,3,1,bad profit
102083,20,23285,f,single   ,1,2,monthly,y,1,1,bad profit
102266,21,23279,f,single   ,1,2,monthly,n,3,1,bad profit
102063,20,23272,f,single   ,1,2,monthly,n,3,1,bad profit
103473,47,23263,f,divsepwid,2,6,weekly ,y,4,3,good risk 
102699,24,23259,f,single   ,1,3,monthly,n,1,1,bad profit
104059,49,23251,m,married  ,2,3,monthly,y,4,1,bad loss  
102090,20,23249,f,single   ,1,3,weekly ,y,1,1,bad profit
101066,19,23246,f,married  ,2,2,monthly,y,2,1,bad profit
103697,38,23244,m,divsepwid,4,5,weekly ,y,4,3,bad profit
101807,35,23242,m,married  ,2,0,monthly,y,3,1,bad profit
104099,50,23240,f,married  ,3,3,monthly,y,4,2,bad loss  
101640,23,23238,m,married  ,1,2,monthly,y,1,2,bad profit
101363,21,23234,m,married  ,1,1,weekly ,y,2,1,bad profit
101237,36,23232,m,married  ,2,2,monthly,y,1,2,bad profit
103630,49,23230,f,divsepwid,2,5,weekly ,y,3,2,bad loss  
103962,26,23229,m,married  ,3,3,monthly,y,4,2,bad loss  
101235,20,23227,m,married  ,2,1,weekly ,y,1,1,bad profit
103300,45,23225,f,divsepwid,3,5,weekly ,y,3,3,good risk 
102092,20,23216,f,single   ,0,1,monthly,n,3,1,bad profit
102513,34,23209,m,single   ,0,2,weekly ,y,1,1,bad profit
101842,37,23201,f,married  ,2,2,weekly ,y,1,1,bad profit
102835,26,23194,f,single   ,1,2,weekly ,n,1,1,bad profit
101551,22,23194,m,married  ,2,2,weekly ,y,3,1,bad profit
101666,35,23185,f,married  ,2,0,weekly ,y,3,2,bad profit
101078,19,23185,m,married  ,2,2,monthly,y,1,1,bad profit
101693,23,23182,m,married  ,1,0,monthly,y,1,2,bad profit
103463,47,23177,m,divsepwid,3,5,weekly ,n,3,3,bad loss  
101665,23,23175,f,married  ,2,0,weekly ,y,2,1,bad profit
100945,34,23164,f,married  ,2,0,weekly ,y,2,2,bad profit
101046,19,23163,f,married  ,1,1,weekly ,y,3,1,bad loss  
101963,25,23159,f,married  ,1,2,monthly,y,2,1,bad profit
101671,35,23158,m,married  ,1,1,monthly,y,1,2,bad profit
102420,22,23154,f,single   ,1,1,monthly,n,3,1,good risk 
102890,40,23152,f,divsepwid,4,6,weekly ,n,3,2,bad profit
101401,21,23149,m,married  ,2,1,monthly,y,2,2,bad profit
101797,36,23146,f,married  ,1,0,monthly,y,3,2,bad profit
101845,24,23133,m,married  ,1,1,monthly,y,2,1,bad profit
101808,22,23132,m,married  ,2,0,weekly ,y,1,1,bad profit
102578,23,23125,f,single   ,1,2,weekly ,y,2,1,bad loss  
101207,20,23120,m,married  ,2,1,monthly,y,1,1,bad profit
102850,25,23119,m,single   ,0,3,weekly ,y,2,1,bad loss  
102537,23,23107,f,single   ,0,2,monthly,n,3,1,bad profit
101113,19,23104,f,married  ,2,1,monthly,y,1,1,bad profit
102099,20,23094,m,single   ,1,3,monthly,y,1,1,bad profit
101051,28,23090,m,married  ,2,2,weekly ,y,1,1,bad loss  
101681,23,23087,m,married  ,2,0,weekly ,y,2,2,bad profit
103924,45,23084,f,married  ,2,3,weekly ,y,4,2,bad loss  
103693,50,23083,m,divsepwid,2,5,weekly ,y,5,3,bad profit
102245,21,23079,m,single   ,0,2,monthly,y,3,1,bad profit
103384,36,23073,f,divsepwid,4,6,weekly ,n,5,2,bad profit
102725,24,23069,f,single   ,0,2,weekly ,n,1,1,bad profit
102832,25,23067,m,single   ,1,1,monthly,y,1,1,bad profit
102115,20,23064,f,single   ,1,3,monthly,n,2,1,bad profit
102244,21,23061,m,single   ,0,1,monthly,n,3,1,bad profit
101930,25,23060,m,married  ,2,2,weekly ,y,3,2,bad profit
101364,21,23056,f,married  ,1,1,weekly ,y,2,2,bad profit
101204,20,23054,f,married  ,1,1,weekly ,y,2,1,bad profit
103051,42,23045,m,divsepwid,4,6,weekly ,y,3,3,good risk 
102549,23,23042,m,single   ,0,3,monthly,y,2,1,bad profit
101532,30,23039,m,married  ,1,0,weekly ,y,1,1,bad profit
102082,20,23038,f,single   ,1,1,weekly ,n,1,1,bad profit
101392,21,23031,m,married  ,1,2,monthly,y,2,2,bad profit
102109,20,23025,m,single   ,0,1,weekly ,n,1,1,good risk 
101083,19,23023,f,married  ,2,1,weekly ,y,2,2,bad profit
101402,21,23021,m,married  ,2,1,weekly ,y,3,1,bad profit
101111,19,23018,m,married  ,2,2,monthly,y,3,1,bad profit
101552,22,23009,m,married  ,1,0,monthly,y,3,2,bad profit
102812,25,23007,f,single   ,1,1,monthly,y,3,1,good risk 
102421,22,23006,f,single   ,1,1,weekly ,y,1,1,bad profit
103475,29,23005,m,divsepwid,3,6,weekly ,y,4,3,good risk 
102476,23,22989,f,single   ,0,2,monthly,y,1,1,bad profit
101441,22,22972,f,married  ,1,0,weekly ,y,2,2,bad profit
103615,37,22970,m,divsepwid,2,6,weekly ,y,5,2,bad loss  
101039,19,22964,m,married  ,2,1,monthly,y,1,1,bad profit
102136,21,22945,m,single   ,0,2,monthly,n,2,1,bad loss  
101590,36,22942,m,married  ,1,2,monthly,y,1,2,bad profit
100963,19,22940,m,married  ,1,2,monthly,y,2,1,bad profit
100998,19,22940,m,married  ,2,1,monthly,y,2,1,bad profit
102206,28,22938,f,single   ,0,1,weekly ,y,1,1,bad profit
103746,40,22930,f,married  ,3,4,weekly ,y,5,1,bad loss  
101883,25,22918,m,married  ,2,1,monthly,y,3,1,bad profit
102180,21,22918,m,single   ,0,3,weekly ,n,3,1,bad profit
102198,21,22901,m,single   ,0,3,monthly,y,1,1,bad profit
101426,30,22889,m,married  ,2,1,monthly,y,3,1,bad profit
101467,22,22889,m,married  ,1,1,monthly,y,2,2,bad profit
101187,20,22888,f,married  ,1,2,monthly,y,3,1,bad profit
101037,26,22884,f,married  ,2,0,monthly,y,3,2,bad loss  
102303,22,22882,m,single   ,0,2,monthly,n,2,1,bad profit
101923,25,22864,m,married  ,2,2,monthly,y,2,2,bad profit
101777,27,22857,m,married  ,1,0,monthly,y,2,1,bad profit
101585,23,22845,f,married  ,1,2,weekly ,y,2,1,bad profit
103359,35,22844,f,divsepwid,3,5,weekly ,n,3,2,good risk 
102313,22,22833,f,single   ,0,2,monthly,y,2,1,bad profit
100955,19,22833,f,married  ,1,2,weekly ,y,1,2,bad profit
102301,35,22831,f,single   ,0,1,monthly,y,3,1,bad profit
101771,24,22830,f,married  ,1,1,weekly ,y,1,2,bad profit
102208,21,22821,f,single   ,0,2,weekly ,y,2,1,bad profit
101488,37,22818,m,married  ,1,2,weekly ,y,1,2,bad profit
102181,21,22818,m,single   ,1,1,monthly,n,1,1,bad profit
100817,18,22817,m,married  ,1,2,monthly,y,2,1,bad loss  
101484,22,22810,f,married  ,2,2,weekly ,y,3,2,bad profit
101476,22,22798,m,married  ,1,1,weekly ,y,2,1,good risk 
100886,18,22795,m,married  ,1,2,monthly,y,3,1,bad profit
102955,41,22793,f,divsepwid,2,5,weekly ,y,5,3,bad loss  
102057,20,22787,f,single   ,1,2,weekly ,n,3,1,bad profit
102606,24,22775,f,single   ,1,2,monthly,y,3,1,bad profit
103531,48,22760,m,divsepwid,2,5,weekly ,y,4,3,bad loss  
102664,37,22758,m,single   ,0,3,monthly,n,2,1,bad loss  
103457,30,22756,m,divsepwid,4,5,weekly ,n,5,3,bad profit
103983,47,22756,m,married  ,3,4,monthly,y,4,1,bad loss  
101035,26,22750,f,married  ,1,2,weekly ,y,2,1,bad profit
102797,25,22750,m,single   ,1,3,monthly,n,1,1,bad profit
101149,32,22743,m,married  ,1,0,weekly ,y,2,1,bad profit
102330,22,22743,f,single   ,0,3,weekly ,y,1,1,bad profit
103616,49,22742,f,divsepwid,2,6,weekly ,y,5,3,bad loss  
102639,36,22742,m,single   ,0,1,monthly,n,3,1,bad profit
102358,22,22725,f,single   ,1,3,weekly ,y,1,1,bad profit
101341,21,22725,f,married  ,2,1,weekly ,y,1,1,bad profit
101857,25,22710,f,married  ,1,1,weekly ,y,2,1,bad profit
101286,21,22705,m,married  ,2,1,weekly ,y,1,2,bad profit
101910,25,22692,f,married  ,1,1,weekly ,y,1,1,bad profit
100870,18,22668,m,married  ,2,0,monthly,y,3,2,bad profit
102299,22,22666,f,single   ,0,1,monthly,y,1,1,bad profit
101197,20,22665,f,married  ,2,2,weekly ,y,1,2,bad profit
101603,23,22663,m,married  ,2,1,monthly,y,3,2,bad profit
103035,42,22651,m,divsepwid,2,6,weekly ,y,4,3,good risk 
102946,41,22638,f,divsepwid,2,6,weekly ,n,4,2,bad profit
103878,44,22631,m,married  ,2,3,weekly ,y,5,2,bad loss  
102021,20,22618,m,single   ,1,1,monthly,n,3,1,bad profit
102032,20,22614,f,single   ,0,2,weekly ,n,1,1,bad profit
102134,21,22607,f,single   ,0,1,monthly,n,1,1,bad profit
103364,46,22584,m,divsepwid,4,6,weekly ,n,5,2,bad profit
102334,22,22583,m,single   ,0,1,monthly,n,2,1,bad profit
102661,24,22580,m,single   ,0,2,monthly,n,1,1,bad profit
101163,20,22580,f,married  ,2,1,monthly,y,3,1,bad profit
102140,21,22579,m,single   ,0,3,monthly,n,2,1,bad profit
101188,20,22569,m,married  ,2,0,weekly ,y,1,2,bad profit
101902,25,22559,m,married  ,1,0,monthly,y,3,2,bad profit
103366,36,22558,m,divsepwid,2,6,weekly ,n,3,3,bad profit
100981,19,22543,f,married  ,1,1,weekly ,y,1,1,bad loss  
101583,23,22538,f,married  ,1,2,monthly,y,3,2,bad profit
100823,18,22536,f,married  ,2,0,monthly,y,1,1,bad profit
102479,23,22534,m,single   ,1,1,weekly ,y,1,1,bad profit
102304,22,22532,m,single   ,1,2,monthly,y,2,1,bad profit
101282,21,22531,f,married  ,1,0,monthly,y,3,2,bad profit
102456,23,22528,f,single   ,0,3,weekly ,n,2,1,bad profit
103442,30,22525,f,divsepwid,3,6,weekly ,n,3,3,bad loss  
101129,20,22514,f,married  ,2,1,monthly,y,1,1,bad profit
102028,28,22511,m,single   ,1,2,weekly ,n,3,1,bad profit
101417,31,22506,f,married  ,1,1,weekly ,y,3,1,bad profit
102445,23,22503,m,single   ,0,3,monthly,y,2,1,bad profit
101460,32,22496,m,married  ,1,1,monthly,y,1,2,bad profit
103446,47,22493,m,divsepwid,4,5,weekly ,n,3,3,bad loss  
102771,31,22489,f,single   ,1,1,monthly,n,1,1,bad loss  
101766,24,22483,f,married  ,1,2,weekly ,y,2,1,bad profit
101285,21,22470,m,married  ,2,0,monthly,y,3,2,bad profit
100967,19,22466,m,married  ,1,0,weekly ,y,2,2,good risk 
101892,25,22465,m,married  ,1,0,weekly ,y,1,1,bad profit
101895,31,22462,m,married  ,2,2,monthly,y,1,1,bad profit
103951,46,22450,m,married  ,3,4,weekly ,y,4,1,bad loss  
103750,40,22446,m,married  ,2,4,weekly ,y,5,2,bad loss  
101888,28,22445,m,married  ,2,0,monthly,y,3,1,bad profit
102156,21,22445,m,single   ,1,1,monthly,y,1,1,bad profit
103440,47,22444,m,divsepwid,3,6,weekly ,y,4,2,bad loss  
102350,22,22441,f,single   ,1,2,weekly ,n,3,1,bad profit
101890,38,22439,f,married  ,2,1,weekly ,y,2,2,bad profit
101145,20,22432,f,married  ,2,0,weekly ,y,3,2,bad profit
101611,27,22428,f,married  ,2,0,monthly,y,2,1,bad loss  
101455,22,22426,m,married  ,2,2,weekly ,y,2,1,bad loss  
104051,49,22423,m,married  ,3,4,monthly,y,5,1,good risk 
102496,23,22423,m,single   ,1,3,weekly ,y,3,1,bad profit
101746,24,22416,m,married  ,1,1,monthly,y,3,1,bad profit
102754,25,22407,f,single   ,0,3,weekly ,y,3,1,bad profit
102446,23,22402,f,single   ,1,1,monthly,n,2,1,bad profit
101632,23,22394,m,married  ,2,0,monthly,y,2,1,bad profit
102014,35,22374,m,single   ,1,2,weekly ,y,3,1,bad loss  
100857,36,22366,f,married  ,1,1,weekly ,y,1,1,bad profit
102201,21,22365,m,single   ,1,1,monthly,y,3,1,bad profit
102457,26,22364,m,single   ,1,1,monthly,y,1,1,bad profit
101311,21,22362,m,married  ,2,2,weekly ,y,2,2,bad profit
102881,40,22357,f,divsepwid,2,6,weekly ,y,5,2,bad loss  
103880,44,22353,f,married  ,3,4,monthly,y,4,1,bad profit
102665,24,22351,m,single   ,1,1,weekly ,y,2,1,bad profit
103439,47,22349,f,divsepwid,3,5,weekly ,y,5,3,bad loss  
103840,31,22349,f,married  ,3,3,monthly,y,4,1,bad loss  
101128,20,22335,m,married  ,1,2,weekly ,y,1,1,bad profit
101030,19,22335,m,married  ,2,2,monthly,y,2,2,bad profit
102624,24,22323,m,single   ,0,3,weekly ,n,1,1,bad loss  
100957,19,22318,f,married  ,2,1,monthly,y,1,1,bad profit
101135,20,22312,m,married  ,1,1,weekly ,y,3,2,bad profit
102964,41,22308,f,divsepwid,4,6,weekly ,y,4,2,bad loss  
102442,23,22286,f,single   ,0,1,monthly,n,3,1,bad profit
101033,19,22280,m,married  ,1,0,weekly ,y,2,1,bad profit
101996,20,22277,f,single   ,1,2,monthly,y,3,1,bad profit
102189,21,22269,m,single   ,1,1,weekly ,y,1,1,bad profit
103621,49,22262,m,divsepwid,4,6,weekly ,y,3,2,bad profit
101742,24,22262,f,married  ,2,0,monthly,y,3,1,bad profit
101737,24,22255,m,married  ,1,0,weekly ,y,2,2,bad profit
102285,22,22253,f,single   ,0,1,weekly ,n,3,1,bad profit
101871,25,22242,f,married  ,1,0,monthly,y,2,1,bad profit
101876,25,22234,f,married  ,1,0,weekly ,y,1,1,bad profit
101438,22,22232,f,married  ,2,2,weekly ,y,2,2,bad profit
101486,33,22231,f,married  ,1,0,monthly,y,3,1,bad profit
100871,18,22231,m,married  ,2,0,weekly ,y,1,2,bad profit
102292,22,22228,f,single   ,0,1,monthly,n,1,1,bad profit
101491,22,22225,m,married  ,2,1,monthly,y,1,1,bad profit
101165,20,22222,m,married  ,2,2,weekly ,y,3,1,bad loss  
101186,20,22220,f,married  ,1,2,monthly,y,2,2,bad profit
101147,36,22218,f,married  ,1,0,monthly,y,2,2,bad profit
102044,20,22214,m,single   ,0,1,monthly,n,3,1,bad profit
101596,23,22193,f,married  ,2,2,weekly ,y,3,2,bad profit
101864,25,22192,m,married  ,2,1,monthly,y,1,1,bad profit
101137,20,22171,f,married  ,2,0,monthly,y,3,2,bad profit
101328,21,22167,f,married  ,1,2,monthly,y,1,1,bad profit
101862,25,22166,f,married  ,1,1,monthly,y,2,1,bad profit
101858,25,22154,m,married  ,1,1,weekly ,y,2,2,bad loss  
101750,24,22152,f,married  ,2,2,weekly ,y,1,2,bad profit
101148,20,22152,m,married  ,1,0,monthly,y,3,1,bad profit
102324,22,22145,m,single   ,1,2,monthly,y,1,1,bad profit
103744,40,22140,f,married  ,2,4,monthly,y,4,1,bad loss  
102138,21,22136,f,single   ,0,2,weekly ,y,3,1,bad profit
101734,36,22122,m,married  ,2,2,monthly,y,2,1,bad profit
102204,21,22112,m,single   ,1,2,weekly ,n,3,1,bad profit
101319,21,22104,f,married  ,1,0,monthly,y,3,2,bad profit
102441,23,22103,m,single   ,1,2,weekly ,y,2,1,bad profit
101465,22,22100,f,married  ,1,0,weekly ,y,1,2,bad loss  
102151,21,22099,f,single   ,1,3,monthly,y,2,1,bad profit
101432,28,22098,m,married  ,1,1,weekly ,y,2,1,bad profit
102762,25,22094,m,single   ,0,3,weekly ,y,1,1,bad profit
103195,44,22091,f,divsepwid,3,6,weekly ,y,4,3,good risk 
103119,43,22087,m,divsepwid,3,6,weekly ,y,4,3,bad loss  
101773,24,22084,m,married  ,2,1,monthly,y,2,2,bad profit
101339,21,22084,f,married  ,2,0,weekly ,y,2,1,bad profit
100983,19,22082,m,married  ,1,1,weekly ,y,3,2,bad profit
100988,19,22077,f,married  ,2,2,weekly ,y,1,2,bad profit
101631,28,22070,f,married  ,1,2,weekly ,y,2,1,bad profit
102493,23,22068,f,single   ,0,2,monthly,n,3,1,bad profit
102182,21,22066,f,single   ,1,1,weekly ,n,2,1,bad profit
101879,25,22065,f,married  ,1,1,weekly ,y,1,2,bad profit
102196,21,22063,f,single   ,0,1,monthly,y,1,1,bad loss  
103682,50,22059,m,divsepwid,3,6,weekly ,y,5,2,bad profit
103980,47,22058,f,married  ,3,4,monthly,y,5,2,bad loss  
100972,19,22049,f,married  ,2,2,weekly ,y,2,1,bad profit
102043,20,22041,f,single   ,1,3,weekly ,y,1,1,bad profit
102649,24,22033,f,single   ,0,3,weekly ,n,2,1,bad profit
101608,28,22032,m,married  ,1,1,monthly,y,2,2,bad profit
103608,49,22026,f,divsepwid,2,5,weekly ,y,4,3,bad profit
102295,22,22013,f,single   ,1,1,monthly,n,3,1,bad profit
103356,46,22012,f,divsepwid,2,6,weekly ,n,3,3,good risk 
101169,27,22009,m,married  ,2,1,weekly ,y,2,2,bad profit
102029,20,22009,f,single   ,1,3,monthly,n,3,1,bad profit
102153,21,22008,f,single   ,0,1,weekly ,n,3,1,bad profit
101448,22,22007,f,married  ,1,0,monthly,y,2,2,bad profit
102746,25,22005,f,single   ,1,3,monthly,n,1,1,bad loss  
101283,21,22002,m,married  ,1,1,weekly ,y,1,2,bad loss  
102200,21,21982,m,single   ,0,3,weekly ,n,3,1,bad profit
102876,40,21975,f,divsepwid,4,6,weekly ,y,4,2,bad loss  
102176,28,21969,f,single   ,1,2,monthly,y,1,1,bad profit
100985,19,21961,m,married  ,2,1,weekly ,y,1,1,bad profit
100853,18,21953,m,married  ,1,0,monthly,y,2,1,bad profit
101782,24,21950,f,married  ,1,2,weekly ,y,3,2,bad profit
102608,24,21941,m,single   ,0,1,monthly,y,1,1,bad profit
101759,24,21937,f,married  ,2,2,weekly ,y,3,1,bad profit
101041,19,21937,f,married  ,2,1,monthly,y,3,2,bad profit
101153,20,21936,m,married  ,2,2,monthly,y,2,1,bad profit
101607,23,21935,f,married  ,1,0,weekly ,y,1,2,bad profit
102008,20,21928,m,single   ,1,2,weekly ,n,2,1,bad profit
102308,22,21908,m,single   ,1,3,weekly ,n,3,1,bad profit
101291,38,21890,m,married  ,2,2,weekly ,y,1,1,bad profit
102205,21,21875,f,single   ,1,3,weekly ,y,2,1,bad profit
101763,24,21872,m,married  ,1,2,monthly,y,2,1,bad profit
103451,47,21870,m,divsepwid,3,5,weekly ,n,5,2,bad loss  
101018,19,21864,m,married  ,1,1,weekly ,y,2,1,bad profit
102342,37,21862,f,single   ,1,1,weekly ,n,2,1,bad profit
101600,27,21854,m,married  ,2,0,monthly,y,1,1,bad profit
100818,18,21852,f,married  ,2,1,weekly ,y,1,2,bad profit
102323,38,21843,m,single   ,1,1,monthly,y,2,1,bad profit
102319,32,21841,f,single   ,1,2,monthly,n,1,1,bad profit
103749,40,21835,f,married  ,3,3,weekly ,y,5,2,bad loss  
102462,23,21832,m,single   ,0,3,monthly,n,3,1,bad profit
102033,20,21826,m,single   ,1,2,monthly,n,3,1,bad profit
101493,22,21823,m,married  ,2,1,weekly ,y,2,1,bad profit
100827,30,21810,f,married  ,1,1,monthly,y,1,2,bad profit
102960,41,21772,f,divsepwid,3,5,weekly ,n,5,3,bad loss  
101461,32,21772,m,married  ,1,2,weekly ,y,3,1,bad profit
101581,28,21757,f,married  ,1,2,monthly,y,1,2,bad profit
103202,37,21742,f,divsepwid,2,5,weekly ,n,4,2,bad profit
102491,23,21742,f,single   ,1,3,monthly,n,3,1,bad profit
103281,45,21732,f,divsepwid,2,6,weekly ,y,3,3,bad profit
101626,23,21732,f,married  ,1,0,monthly,y,1,2,bad profit
102040,20,21720,m,single   ,1,2,monthly,n,1,1,bad profit
103982,47,21716,m,married  ,2,4,weekly ,y,5,1,bad loss  
101728,33,21713,f,married  ,2,2,monthly,y,2,2,bad profit
102790,25,21708,m,single   ,0,1,weekly ,n,3,1,bad profit
103283,45,21707,f,divsepwid,3,5,weekly ,y,3,3,bad profit
101192,20,21702,f,married  ,2,1,weekly ,y,3,1,bad profit
102291,22,21701,f,single   ,0,1,monthly,y,3,1,bad profit
101784,27,21696,f,married  ,2,2,weekly ,y,1,2,bad profit
101634,34,21692,m,married  ,1,0,monthly,y,1,2,bad profit
101026,19,21652,f,married  ,2,1,monthly,y,2,1,good risk 
102883,40,21650,m,divsepwid,4,5,weekly ,y,5,3,bad profit
102628,24,21650,f,single   ,1,3,weekly ,y,2,1,bad profit
102059,20,21646,m,single   ,1,3,weekly ,n,2,1,bad profit
102666,24,21627,m,single   ,1,3,monthly,n,3,1,bad profit
102213,38,21620,f,single   ,1,3,weekly ,y,1,1,bad profit
102494,23,21620,m,single   ,1,1,monthly,y,3,1,bad profit
101146,27,21616,m,married  ,2,2,monthly,y,3,2,bad profit
101614,23,21616,f,married  ,2,0,monthly,y,3,1,bad profit
102795,26,21610,m,single   ,1,1,monthly,y,1,1,bad loss  
100977,19,21604,m,married  ,2,1,monthly,y,1,2,bad loss  
103124,43,21599,m,divsepwid,4,6,weekly ,y,3,2,bad profit
102166,21,21596,m,single   ,0,1,monthly,n,2,1,bad profit
101142,31,21592,f,married  ,1,1,monthly,y,1,2,bad profit
